State,Utility Name,Year,Month,Total Disconnections,Total Connections,Disconnection Rate
Minnesota,Minnesota Power,2020,December,0,100000,0
Minnesota,Dakota Electric Association,2020,December,0,100000,0
Minnesota,CenterPoint Energy,2020,December,0,100000,0
Missouri,Ameren Missouri,2020,December,1079,100000,0.01079
Missouri,Ameren Missouri,2020,December,17,100000,0.00017
Missouri,Empire,2020,December,36,100000,0.00036
Missouri,Empire,2020,December,0,100000,0
Missouri,Evergy Metro,2020,December,41,100000,0.00041
Missouri,Evergy West,2020,December,22,100000,0.00022
Missouri,Spire,2020,December,415,100000,0.00415
Missouri,Summit,2020,December,12,100000,0.00012
Missouri,Liberty,2020,December,83,100000,0.00083
New Hampshire,Northern Utilities,2020,December,0,100000,0
New Hampshire,Granite State Electric,2020,December,1,100000,0.00001
New Hampshire,Eversource New Hampshire,2020,December,36,100000,0.00036
New Hampshire,Unitil Energy Systems,2020,December,1,100000,0.00001
New Hampshire,EnergyNorth Natural Gas,2020,December,2,100000,0.00002
New York,The Brooklyn Union Gas Company,2020,December,0,100000,0
New York,National Fuel Gas Distribution Corporation,2020,December,0,100000,0
New York,Orange and Rockland Utilities,2020,December,0,100000,0
New York,Niagara Mohawk Power Corp,2020,December,0,100000,0
New York,KeySpan Energy Delivery Long Island (KEDLI),2020,December,0,100000,0
New York,KeySpan Energy Delivery New York (KEDNY),2020,December,0,100000,0
New York,Consolidated Edison Company of New York,2020,December,0,100000,0
New York,Rochester Gas and Electric Corporation,2020,December,0,100000,0
New York,New York State Electric & Gas Corporation,2020,December,0,100000,0
New York,Central Hudson Gas & Electric Corporation,2020,December,0,100000,0
North Carolina,"Duke Energy Progress, LLC",2020,December,6309,100000,0.06309
North Carolina,"Duke Energy Carolinas, LLC",2020,December,5547,100000,0.05547
North Carolina,Dominion Energy North Carolina,2020,December,22,100000,0.00022
North Carolina,"Piedmont Natural Gas Company, Inc",2020,December,0,100000,0
North Carolina,Toccoa Natural Gas,2020,December,1,100000,0.00001
North Carolina,Frontier Natural Gas,2020,December,1,100000,0.00001
North Carolina,New River Light & Power Company,2020,December,0,100000,0
North Dakota,Montana-Dakota Utilities Company,2020,December,157,100000,0.00157
North Dakota,Northern States Power Company,2020,December,0,100000,0
North Dakota,Otter Tail Power Company,2020,December,69,100000,0.00069
North Dakota,Great Plains Natural Gas Co.,2020,December,0,100000,0
Oregon,Pacific Power,2020,December,0,100000,0
Oregon,Portland General Electric Company,2020,December,0,100000,0
Oregon,Idaho Power Company,2020,December,0,100000,0
Oregon,Casade Natural Gas Corporation,2020,December,0,100000,0
Oregon,Avista Corporation,2020,December,0,100000,0
Oregon,Northwest Natural Gas Company,2020,December,0,100000,0
Pennsylvania,Columbia Gas of Pennsylvania,2020,December,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2020,December,40,100000,0.0004
Pennsylvania,"UGI Utilities, Inc",2020,December,0,100000,0
Pennsylvania,Philidelphia Gas Works,2020,December,0,100000,0
Pennsylvania,National Fuel Gas Distribution Corporation,2020,December,0,100000,0
Pennsylvania,PPL Electric Utilities Corporation,2020,December,0,100000,0
Pennsylvania,PECO Energy Co,2020,December,0,100000,0
Pennsylvania,Peoples Natural Gas Company,2020,December,120,100000,0.0012
Pennsylvania,Peoples Gas Company LLC,2020,December,0,100000,0
Pennsylvania,Duquesne Light Co,2020,December,0,100000,0
Pennsylvania,Metropolitan Edison Company,2020,December,71,100000,0.00071
Pennsylvania,Pennsylvania Electric Company,2020,December,4,100000,0.00004
Pennsylvania,Pennsylvania Power Company,2020,December,0,100000,0
Pennsylvania,West Penn Power Company,2020,December,22,100000,0.00022
Rhode Island,The Narragansett Electric Company,2020,December,0,100000,0
Rhode Island,The Narragansett Electric Company,2020,December,0,100000,0
South Carolina,Lockhart Power Co,2020,December,28,100000,0.00028
South Carolina,"Duke Energy Progress, LLC",2020,December,1912,100000,0.01912
South Carolina,"Duke Energy Carolinas, LLC",2020,December,7294,100000,0.07294
South Carolina,"Piedmont Natural Gas Company, Inc",2020,December,219,100000,0.00219
South Carolina,Dominion Energy,2020,December,1331,100000,0.01331
Utah,Rocky Mountain Power,2020,December,130,100000,0.0013
Vermont,Green Mountain Power,2020,December,0,100000,0
Vermont,Vermont Electric Cooperative,2020,December,6,100000,0.00006
Vermont,Swanton Village,2020,December,12,100000,0.00012
Vermont,Village of Morrisville Water & Light Department,2020,December,2,100000,0.00002
Vermont,Burlington Electric,2020,December,0,100000,0
Vermont,Village of Johnson Water & Light,2020,December,0,100000,0
Vermont,Washington Electric Cooperative,2020,December,0,100000,0
Vermont,Village of Enosburg Falls Water & Lighter Dept Inc,2020,December,17,100000,0.00017
Vermont,Northfield Electric Department,2020,December,0,100000,0
"Washington, D.C.",Potomac Electric Power Company,2020,December,0,100000,0
"Washington, D.C.",Washington Gas Light Company,2020,December,0,100000,0
Washington,Pacific Power & Light Company,2020,December,0,100000,0
Washington,Puget Sound Energy,2020,December,0,100000,0
Washington,Cascade Natural Gas Corp,2020,December,0,100000,0
Washington,Northwest Natural Gas Company,2020,December,0,100000,0
Washington,Avista Utilities,2020,December,0,100000,0
Ohio,Eastern Natural Gas Company,2020,December,2,100000,0.00002
Ohio,Sheldon Gas Company,2020,December,1,100000,0.00001
Ohio,KNG Energy,2020,December,0,100000,0
Ohio,Pike Natural Gas Company,2020,December,39,100000,0.00039
Ohio,Northeast Ohio Natural Gas,2020,December,27,100000,0.00027
Ohio,Ohio Cumberland Gas Company,2020,December,0,100000,0
Ohio,"Foraker Gas Company, Inc",2020,December,0,100000,0
Ohio,Dayton Power and Light Company,2020,December,1302,100000,0.01302
Ohio,The Cleveland Electric Illuminating Company,2020,December,184,100000,0.00184
Ohio,Ohio Edison Company,2020,December,982,100000,0.00982
Ohio,The Toledo Edison Company,2020,December,633,100000,0.00633
Ohio,Ohio Valley Gas Corporation,2020,December,1,100000,0.00001
Ohio,"Vectren Energy Delivery of Ohio, Inc",2020,December,635,100000,0.00635
Ohio,Duke Energy Ohio,2020,December,4885,100000,0.04885
Ohio,Duke Energy Ohio,2020,December,246,100000,0.00246
Ohio,Ohio Power Company,2020,December,13816,100000,0.13816
Maine,Kennebunk Light & Power District,2020,December,0,100000,0
Maine,Fox Islands Electric Cooperative,2020,December,0,100000,0
Maine,"Town of Madison, Dept of Electric Works",2020,December,0,100000,0
Maine,"Eastern Maine Electric Cooperative, Inc",2020,December,0,100000,0
Maine,Van Buren Light & Power,2020,December,1,100000,0.00001
Maine,Houlton Water Company,2020,December,0,100000,0
Kentucky,Kentucky Power Company,2020,December,20,100000,0.0002
Kentucky,Duke Energy Kentucky Inc,2020,December,1162,100000,0.01162
Kentucky,Duke Energy Kentucky Inc,2020,December,3,100000,0.00003
Kentucky,Louisville Gas and Electric,2020,December,0,100000,0
Kentucky,Louisville Gas and Electric,2020,December,0,100000,0
Kentucky,"Columbia Gas of Kentucky, Inc",2020,December,4,100000,0.00004
Kentucky,Kentucky Utilities Company,2020,December,0,100000,0
South Dakota,Montana-Dakota Utilities Company,2020,December,0,100000,0
South Dakota,MidAmerican Energy Company,2020,December,276,100000,0.00276
South Dakota,Northwestern Energy,2020,December,617,100000,0.00617
South Dakota,Otter Tail Power Company,2020,December,124,100000,0.00124
Arizona,The Morenci Water and Electric Co.,2021,January,2,100000,0.00002
Arizona,Ajo Improvement Company,2021,January,0,100000,0
Arizona,Tuscon Electric Power,2021,January,0,100000,0
Arizona,UNS Electric,2021,January,0,100000,0
Arizona,Arizona Public Service Company,2021,January,0,100000,0
California,Southern California Gas Company,2021,January,0,100000,0
California,Southern California Edison Company,2021,January,0,100000,0
California,Pacific Gas and Electric Company,2021,January,0,100000,0
California,San Diego Gas & Electric,2021,January,0,100000,0
Colorado,"Black Hills Colorado Electric, LLC",2021,January,441,100000,0.00441
Colorado,"Black Hills Colorado Gas, Inc",2021,January,0,100000,0
Colorado,Public Service Company of Colorado,2021,January,241,100000,0.00241
Colorado,Public Service Company of Colorado,2021,January,45,100000,0.00045
Colorado,Atmos Energy,2021,January,0,100000,0
Connecticut,Connecticut Natural Gas Corporation,2021,January,0,100000,0
Connecticut,The Southern Connecticut Gas Company,2021,January,0,100000,0
Connecticut,The United Illuminating Company,2021,January,0,100000,0
Connecticut,Yankee Gas Services,2021,January,0,100000,0
Connecticut,Eversource Energy,2021,January,0,100000,0
Florida,Florida City Gas,2021,January,309,100000,0.00309
Florida,Florida Power & Light Company,2021,January,74049,100000,0.74049
Florida,Duke Energy,2021,January,10851,100000,0.10851
Florida,Gulf Power,2021,January,4860,100000,0.0486
Florida,Florida Public Utilities,2021,January,0,100000,0
Florida,Tampa Electric Company,2021,January,4655,100000,0.04655
Florida,Peoples Gas System's,2021,January,789,100000,0.00789
Illinois,Ameren Illinois,2021,January,1,100000,0.00001
Illinois,MidAmerican Energy Company,2021,January,12,100000,0.00012
Illinois,Commonwealth Edison,2021,January,0,100000,0
Indiana,Vectren North,2021,January,1533,100000,0.01533
Indiana,Vectren South,2021,January,154,100000,0.00154
Indiana,"Duke Energy Indiana, LLC",2021,January,2336,100000,0.02336
Indiana,Indiana Michigan Power Company,2021,January,1790,100000,0.0179
Indiana,Indianapolis Power & Light Company,2021,January,4780,100000,0.0478
Indiana,Northern Indiana Public Service Company,2021,January,973,100000,0.00973
Iowa,MidAmerican Energy Company,2021,January,360,100000,0.0036
Iowa,MidAmerican Energy Company,2021,January,49,100000,0.00049
Iowa,Interstate Power and Light,2021,January,0,100000,0
Iowa,Interstate Power and Light,2021,January,7,100000,0.00007
Iowa,Black Hills Energy,2021,January,31,100000,0.00031
Iowa,Liberty Utilities,2021,January,0,100000,0
Kansas,Atmos Energy Corporation,2021,January,0,100000,0
Maryland,A&N Electric Cooperatve,2021,January,0,100000,0
Maryland,Baltimore Gas and Electric Company,2021,January,129,100000,0.00129
Maryland,Delmarva Power,2021,January,63,100000,0.00063
Maryland,Pepco Holdings Inc,2021,January,298,100000,0.00298
Maryland,Potomac Edison,2021,January,0,100000,0
Maryland,UGI Central Penn Gas,2021,January,0,100000,0
Maryland,Washington Gas Light Company,2021,January,0,100000,0
Maryland,Columbia Gas Of Maryland,2021,January,0,100000,0
Massachusetts,Nstar Electric Company - Eastern MA,2021,January,0,100000,0
Massachusetts,Nstar Electric Company - Western MA,2021,January,0,100000,0
Massachusetts,Nstar Gas Company,2021,January,0,100000,0
Massachusetts,Eversource Gas of Massachusetts,2021,January,0,100000,0
Massachusetts,New England Natural Gas Company,2021,January,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2021,January,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2021,January,0,100000,0
Massachusetts,Massachusetts Electric Company,2021,January,0,100000,0
Massachusetts,Boston Gas Company,2021,January,0,100000,0
Massachusetts,Nantucket Electric Company,2021,January,0,100000,0
Massachusetts,Colonial Gas Co,2021,January,0,100000,0
Massachusetts,Berkshire Gas Company,2021,January,0,100000,0
Michigan,Semco Energy Gas Co,2021,January,405,100000,0.00405
Michigan,Consumers Energy,2021,January,1399,100000,0.01399
Michigan,Consumers Energy,2021,January,788,100000,0.00788
Michigan,DTE Energy,2021,January,1978,100000,0.01978
Michigan,DTE Energy,2021,January,1341,100000,0.01341
Minnesota,Northern States Power Company,2021,January,0,100000,0
Minnesota,Minnesota Energy Resources,2021,January,0,100000,0
Minnesota,Otter Tail Power Company,2021,January,0,100000,0
Minnesota,Minnesota Power,2021,January,0,100000,0
Minnesota,Dakota Electric Association,2021,January,0,100000,0
Minnesota,CenterPoint Energy,2021,January,0,100000,0
Missouri,Ameren Missouri,2021,January,827,100000,0.00827
Missouri,Ameren Missouri,2021,January,3,100000,0.00003
Missouri,Empire,2021,January,12,100000,0.00012
Missouri,Empire,2021,January,0,100000,0
Missouri,Evergy Metro,2021,January,0,100000,0
Missouri,Evergy West,2021,January,0,100000,0
Missouri,Spire,2021,January,141,100000,0.00141
Missouri,Summit,2021,January,5,100000,0.00005
Missouri,Liberty,2021,January,39,100000,0.00039
New Hampshire,Northern Utilities,2021,January,0,100000,0
New Hampshire,Granite State Electric,2021,January,14,100000,0.00014
New Hampshire,Eversource New Hampshire,2021,January,85,100000,0.00085
New Hampshire,Unitil Energy Systems,2021,January,0,100000,0
New Hampshire,EnergyNorth Natural Gas,2021,January,3,100000,0.00003
New York,The Brooklyn Union Gas Company,2021,January,0,100000,0
New York,National Fuel Gas Distribution Corporation,2021,January,0,100000,0
New York,Orange and Rockland Utilities,2021,January,0,100000,0
New York,Niagara Mohawk Power Corp,2021,January,0,100000,0
New York,KeySpan Energy Delivery Long Island (KEDLI),2021,January,0,100000,0
New York,KeySpan Energy Delivery New York (KEDNY),2021,January,0,100000,0
New York,Consolidated Edison Company of New York,2021,January,0,100000,0
New York,Rochester Gas and Electric Corporation,2021,January,0,100000,0
New York,New York State Electric & Gas Corporation,2021,January,0,100000,0
New York,Central Hudson Gas & Electric Corporation,2021,January,0,100000,0
North Carolina,"Duke Energy Progress, LLC",2021,January,7248,100000,0.07248
North Carolina,"Duke Energy Carolinas, LLC",2021,January,9313,100000,0.09313
North Carolina,Dominion Energy North Carolina,2021,January,0,100000,0
North Carolina,"Piedmont Natural Gas Company, Inc",2021,January,763,100000,0.00763
North Carolina,Toccoa Natural Gas,2021,January,1,100000,0.00001
North Carolina,Frontier Natural Gas,2021,January,2,100000,0.00002
North Carolina,New River Light & Power Company,2021,January,0,100000,0
North Dakota,Montana-Dakota Utilities Company,2021,January,208,100000,0.00208
North Dakota,Northern States Power Company,2021,January,9,100000,0.00009
North Dakota,Otter Tail Power Company,2021,January,130,100000,0.0013
North Dakota,Great Plains Natural Gas Co.,2021,January,0,100000,0
Oregon,Pacific Power,2021,January,0,100000,0
Oregon,Portland General Electric Company,2021,January,0,100000,0
Oregon,Idaho Power Company,2021,January,0,100000,0
Oregon,Casade Natural Gas Corporation,2021,January,0,100000,0
Oregon,Avista Corporation,2021,January,0,100000,0
Oregon,Northwest Natural Gas Company,2021,January,0,100000,0
Pennsylvania,Columbia Gas of Pennsylvania,2021,January,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2021,January,169,100000,0.00169
Pennsylvania,"UGI Utilities, Inc",2021,January,17,100000,0.00017
Pennsylvania,Philidelphia Gas Works,2021,January,0,100000,0
Pennsylvania,National Fuel Gas Distribution Corporation,2021,January,0,100000,0
Pennsylvania,PPL Electric Utilities Corporation,2021,January,171,100000,0.00171
Pennsylvania,PECO Energy Co,2021,January,0,100000,0
Pennsylvania,Peoples Natural Gas Company,2021,January,0,100000,0
Pennsylvania,Peoples Gas Company LLC,2021,January,0,100000,0
Pennsylvania,Duquesne Light Co,2021,January,0,100000,0
Pennsylvania,Metropolitan Edison Company,2021,January,661,100000,0.00661
Pennsylvania,Pennsylvania Electric Company,2021,January,489,100000,0.00489
Pennsylvania,Pennsylvania Power Company,2021,January,56,100000,0.00056
Pennsylvania,West Penn Power Company,2021,January,527,100000,0.00527
Rhode Island,The Narragansett Electric Company,2021,January,0,100000,0
Rhode Island,The Narragansett Electric Company,2021,January,0,100000,0
South Carolina,Lockhart Power Co,2021,January,40,100000,0.0004
South Carolina,"Duke Energy Progress, LLC",2021,January,1930,100000,0.0193
South Carolina,"Piedmont Natural Gas Company, Inc",2021,January,309,100000,0.00309
South Carolina,Dominion Energy,2021,January,1315,100000,0.01315
Utah,Rocky Mountain Power,2021,January,201,100000,0.00201
Vermont,Green Mountain Power,2021,January,0,100000,0
Vermont,Vermont Electric Cooperative,2021,January,0,100000,0
Vermont,Swanton Village,2021,January,0,100000,0
Vermont,Village of Morrisville Water & Light Department,2021,January,0,100000,0
Vermont,Burlington Electric,2021,January,0,100000,0
Vermont,Village of Johnson Water & Light,2021,January,0,100000,0
Vermont,Washington Electric Cooperative,2021,January,0,100000,0
Vermont,Village of Enosburg Falls Water & Lighter Dept Inc,2021,January,0,100000,0
Vermont,Northfield Electric Department,2021,January,0,100000,0
Vermont,Hyde Park Electric,2021,January,0,100000,0
"Washington, D.C.",Potomac Electric Power Company,2021,January,0,100000,0
"Washington, D.C.",Washington Gas Light Company,2021,January,0,100000,0
Washington,Pacific Power & Light Company,2021,January,0,100000,0
Washington,Puget Sound Energy,2021,January,0,100000,0
Washington,Cascade Natural Gas Corp,2021,January,0,100000,0
Washington,Northwest Natural Gas Company,2021,January,0,100000,0
Washington,Avista Utilities,2021,January,0,100000,0
Ohio,Eastern Natural Gas Company,2021,January,2,100000,0.00002
Ohio,Sheldon Gas Company,2021,January,0,100000,0
Ohio,KNG Energy,2021,January,0,100000,0
Ohio,Pike Natural Gas Company,2021,January,32,100000,0.00032
Ohio,Northeast Ohio Natural Gas,2021,January,3,100000,0.00003
Ohio,Ohio Cumberland Gas Company,2021,January,0,100000,0
Ohio,"Foraker Gas Company, Inc",2021,January,0,100000,0
Ohio,Dayton Power and Light Company,2021,January,1130,100000,0.0113
Ohio,The Cleveland Electric Illuminating Company,2021,January,271,100000,0.00271
Ohio,Ohio Edison Company,2021,January,1206,100000,0.01206
Ohio,The Toledo Edison Company,2021,January,765,100000,0.00765
Ohio,Ohio Valley Gas Corporation,2021,January,1,100000,0.00001
Ohio,"Vectren Energy Delivery of Ohio, Inc",2021,January,1138,100000,0.01138
Ohio,Duke Energy Ohio,2021,January,2608,100000,0.02608
Ohio,Duke Energy Ohio,2021,January,197,100000,0.00197
Ohio,Ohio Power Company,2021,January,10741,100000,0.10741
Kentucky,Kentucky Power Company,2021,January,961,100000,0.00961
Kentucky,Duke Energy Kentucky Inc,2021,January,811,100000,0.00811
Kentucky,Duke Energy Kentucky Inc,2021,January,49,100000,0.00049
Kentucky,Louisville Gas and Electric,2021,January,0,100000,0
Kentucky,Louisville Gas and Electric,2021,January,0,100000,0
Kentucky,"Columbia Gas of Kentucky, Inc",2021,January,0,100000,0
Kentucky,Kentucky Utilities Company,2021,January,0,100000,0
South Dakota,Montana-Dakota Utilities Company,2021,January,21,100000,0.00021
Arizona,The Morenci Water and Electric Co.,2021,February,4,100000,0.00004
Arizona,Ajo Improvement Company,2021,February,5,100000,0.00005
Arizona,Tuscon Electric Power,2021,February,0,100000,0
Arizona,UNS Electric,2021,February,0,100000,0
Arizona,Arizona Public Service Company,2021,February,6278,100000,0.06278
California,Southern California Gas Company,2021,February,0,100000,0
California,Southern California Edison Company,2021,February,0,100000,0
California,Pacific Gas and Electric Company,2021,February,0,100000,0
California,San Diego Gas & Electric,2021,February,0,100000,0
Colorado,"Black Hills Colorado Electric, LLC",2021,February,177,100000,0.00177
Colorado,"Black Hills Colorado Gas, Inc",2021,February,1,100000,0.00001
Colorado,Public Service Company of Colorado,2021,February,562,100000,0.00562
Colorado,Public Service Company of Colorado,2021,February,123,100000,0.00123
Colorado,Atmos Energy,2021,February,0,100000,0
Connecticut,Connecticut Natural Gas Corporation,2021,February,0,100000,0
Connecticut,The Southern Connecticut Gas Company,2021,February,0,100000,0
Connecticut,The United Illuminating Company,2021,February,0,100000,0
Connecticut,Yankee Gas Services,2021,February,0,100000,0
Connecticut,Eversource Energy,2021,February,0,100000,0
Florida,Florida City Gas,2021,February,235,100000,0.00235
Florida,Florida Power & Light Company,2021,February,69257,100000,0.69257
Florida,Duke Energy,2021,February,12178,100000,0.12178
Florida,Gulf Power,2021,February,2152,100000,0.02152
Florida,Florida Public Utilities,2021,February,0,100000,0
Florida,Tampa Electric Company,2021,February,3858,100000,0.03858
Florida,Peoples Gas System's,2021,February,722,100000,0.00722
Illinois,Ameren Illinois,2021,February,1,100000,0.00001
Illinois,MidAmerican Energy Company,2021,February,6,100000,0.00006
Illinois,Commonwealth Edison,2021,February,0,100000,0
Indiana,Vectren North,2021,February,64,100000,0.00064
Indiana,Vectren South,2021,February,11,100000,0.00011
Indiana,"Duke Energy Indiana, LLC",2021,February,2961,100000,0.02961
Indiana,Indiana Michigan Power Company,2021,February,342,100000,0.00342
Indiana,Indianapolis Power & Light Company,2021,February,3297,100000,0.03297
Indiana,Northern Indiana Public Service Company,2021,February,622,100000,0.00622
Iowa,MidAmerican Energy Company,2021,February,346,100000,0.00346
Iowa,MidAmerican Energy Company,2021,February,39,100000,0.00039
Iowa,Interstate Power and Light,2021,February,0,100000,0
Iowa,Interstate Power and Light,2021,February,3,100000,0.00003
Iowa,Black Hills Energy,2021,February,82,100000,0.00082
Iowa,Liberty Utilities,2021,February,10,100000,0.0001
Kansas,Atmos Energy Corporation,2021,February,0,100000,0
Maryland,A&N Electric Cooperatve,2021,February,0,100000,0
Maryland,Baltimore Gas and Electric Company,2021,February,122,100000,0.00122
Maryland,Delmarva Power,2021,February,47,100000,0.00047
Maryland,Pepco Holdings Inc,2021,February,413,100000,0.00413
Maryland,Potomac Edison,2021,February,0,100000,0
Maryland,UGI Central Penn Gas,2021,February,0,100000,0
Maryland,Washington Gas Light Company,2021,February,0,100000,0
Maryland,Columbia Gas Of Maryland,2021,February,0,100000,0
Massachusetts,Nstar Electric Company - Eastern MA,2021,February,0,100000,0
Massachusetts,Nstar Electric Company - Western MA,2021,February,0,100000,0
Massachusetts,Nstar Gas Company,2021,February,0,100000,0
Massachusetts,Eversource Gas of Massachusetts,2021,February,0,100000,0
Massachusetts,New England Natural Gas Company,2021,February,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2021,February,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2021,February,0,100000,0
Massachusetts,Massachusetts Electric Company,2021,February,0,100000,0
Massachusetts,Boston Gas Company,2021,February,0,100000,0
Massachusetts,Nantucket Electric Company,2021,February,0,100000,0
Massachusetts,Colonial Gas Co,2021,February,0,100000,0
Massachusetts,Berkshire Gas Company,2021,February,0,100000,0
Michigan,Semco Energy Gas Co,2021,February,499,100000,0.00499
Michigan,Consumers Energy,2021,February,1300,100000,0.013
Michigan,Consumers Energy,2021,February,811,100000,0.00811
Michigan,DTE Energy,2021,February,3084,100000,0.03084
Michigan,DTE Energy,2021,February,1610,100000,0.0161
Minnesota,Northern States Power Company,2021,February,0,100000,0
Minnesota,Minnesota Energy Resources,2021,February,0,100000,0
Minnesota,Otter Tail Power Company,2021,February,0,100000,0
Minnesota,Minnesota Power,2021,February,0,100000,0
Minnesota,Dakota Electric Association,2021,February,0,100000,0
Minnesota,CenterPoint Energy,2021,February,0,100000,0
Missouri,Ameren Missouri,2021,February,1127,100000,0.01127
Missouri,Ameren Missouri,2021,February,15,100000,0.00015
Missouri,Empire,2021,February,34,100000,0.00034
Missouri,Empire,2021,February,3,100000,0.00003
Missouri,Evergy Metro,2021,February,0,100000,0
Missouri,Evergy West,2021,February,0,100000,0
Missouri,Spire,2021,February,29,100000,0.00029
Missouri,Summit,2021,February,13,100000,0.00013
Missouri,Liberty,2021,February,163,100000,0.00163
New Hampshire,Northern Utilities,2021,February,1,100000,0.00001
New Hampshire,Granite State Electric,2021,February,0,100000,0
New Hampshire,Eversource New Hampshire,2021,February,32,100000,0.00032
New Hampshire,Unitil Energy Systems,2021,February,2,100000,0.00002
New Hampshire,EnergyNorth Natural Gas,2021,February,0,100000,0
New York,The Brooklyn Union Gas Company,2021,February,0,100000,0
New York,National Fuel Gas Distribution Corporation,2021,February,0,100000,0
New York,Orange and Rockland Utilities,2021,February,0,100000,0
New York,Niagara Mohawk Power Corp,2021,February,0,100000,0
New York,KeySpan Energy Delivery Long Island (KEDLI),2021,February,0,100000,0
New York,KeySpan Energy Delivery New York (KEDNY),2021,February,0,100000,0
New York,Consolidated Edison Company of New York,2021,February,0,100000,0
New York,Rochester Gas and Electric Corporation,2021,February,0,100000,0
New York,New York State Electric & Gas Corporation,2021,February,0,100000,0
New York,Central Hudson Gas & Electric Corporation,2021,February,0,100000,0
North Carolina,"Duke Energy Progress, LLC",2021,February,7230,100000,0.0723
North Carolina,"Duke Energy Carolinas, LLC",2021,February,7810,100000,0.0781
North Carolina,Dominion Energy North Carolina,2021,February,29,100000,0.00029
North Carolina,"Piedmont Natural Gas Company, Inc",2021,February,629,100000,0.00629
North Carolina,Toccoa Natural Gas,2021,February,2,100000,0.00002
North Carolina,Frontier Natural Gas,2021,February,0,100000,0
North Carolina,New River Light & Power Company,2021,February,0,100000,0
North Dakota,Montana-Dakota Utilities Company,2021,February,134,100000,0.00134
North Dakota,Northern States Power Company,2021,February,6,100000,0.00006
North Dakota,Otter Tail Power Company,2021,February,66,100000,0.00066
North Dakota,Great Plains Natural Gas Co.,2021,February,1,100000,0.00001
Oregon,Pacific Power,2021,February,0,100000,0
Oregon,Portland General Electric Company,2021,February,0,100000,0
Oregon,Idaho Power Company,2021,February,0,100000,0
Oregon,Casade Natural Gas Corporation,2021,February,0,100000,0
Oregon,Avista Corporation,2021,February,0,100000,0
Oregon,Northwest Natural Gas Company,2021,February,0,100000,0
Pennsylvania,Columbia Gas of Pennsylvania,2021,February,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2021,February,68,100000,0.00068
Pennsylvania,"UGI Utilities, Inc",2021,February,7,100000,0.00007
Pennsylvania,Philidelphia Gas Works,2021,February,0,100000,0
Pennsylvania,National Fuel Gas Distribution Corporation,2021,February,0,100000,0
Pennsylvania,PPL Electric Utilities Corporation,2021,February,134,100000,0.00134
Pennsylvania,PECO Energy Co,2021,February,0,100000,0
Pennsylvania,Peoples Natural Gas Company,2021,February,0,100000,0
Pennsylvania,Peoples Gas Company LLC,2021,February,0,100000,0
Pennsylvania,Duquesne Light Co,2021,February,0,100000,0
Pennsylvania,Metropolitan Edison Company,2021,February,182,100000,0.00182
Pennsylvania,Pennsylvania Electric Company,2021,February,97,100000,0.00097
Pennsylvania,Pennsylvania Power Company,2021,February,11,100000,0.00011
Pennsylvania,West Penn Power Company,2021,February,96,100000,0.00096
Rhode Island,The Narragansett Electric Company,2021,February,0,100000,0
Rhode Island,The Narragansett Electric Company,2021,February,0,100000,0
South Carolina,Lockhart Power Co,2021,February,85,100000,0.00085
South Carolina,"Duke Energy Progress, LLC",2021,February,2092,100000,0.02092
South Carolina,"Piedmont Natural Gas Company, Inc",2021,February,290,100000,0.0029
South Carolina,Dominion Energy,2021,February,1187,100000,0.01187
Utah,Rocky Mountain Power,2021,February,186,100000,0.00186
Vermont,Green Mountain Power,2021,February,0,100000,0
Vermont,Vermont Electric Cooperative,2021,February,0,100000,0
Vermont,Swanton Village,2021,February,0,100000,0
Vermont,Village of Morrisville Water & Light Department,2021,February,0,100000,0
Vermont,Burlington Electric,2021,February,0,100000,0
Vermont,Village of Johnson Water & Light,2021,February,0,100000,0
Vermont,Washington Electric Cooperative,2021,February,0,100000,0
Vermont,Village of Enosburg Falls Water & Lighter Dept Inc,2021,February,0,100000,0
Vermont,Northfield Electric Department,2021,February,0,100000,0
Vermont,Hyde Park Electric,2021,February,0,100000,0
"Washington, D.C.",Potomac Electric Power Company,2021,February,0,100000,0
"Washington, D.C.",Washington Gas Light Company,2021,February,0,100000,0
Washington,Pacific Power & Light Company,2021,February,0,100000,0
Washington,Puget Sound Energy,2021,February,0,100000,0
Washington,Cascade Natural Gas Corp,2021,February,0,100000,0
Washington,Northwest Natural Gas Company,2021,February,0,100000,0
Washington,Avista Utilities,2021,February,0,100000,0
Ohio,Eastern Natural Gas Company,2021,February,2,100000,0.00002
Ohio,Sheldon Gas Company,2021,February,1,100000,0.00001
Ohio,KNG Energy,2021,February,0,100000,0
Ohio,Pike Natural Gas Company,2021,February,30,100000,0.0003
Ohio,Northeast Ohio Natural Gas,2021,February,0,100000,0
Ohio,Ohio Cumberland Gas Company,2021,February,2,100000,0.00002
Ohio,"Foraker Gas Company, Inc",2021,February,0,100000,0
Ohio,Dayton Power and Light Company,2021,February,581,100000,0.00581
Ohio,The Cleveland Electric Illuminating Company,2021,February,119,100000,0.00119
Ohio,Ohio Edison Company,2021,February,653,100000,0.00653
